event_id,start_date,end_date,n_days_detected,n_detections,centroid_lat,centroid_lon,min_lat,max_lat,min_lon,max_lon,max_frp,sum_frp,satellites,n_high_conf,n_night,duration_days
3161,2015-01-30,2015-01-30,1,2,56.88237,-2.75831,56.88231,56.88243,-2.76066,-2.75596,3.71,7.42,SNPP,0,0,1
3162,2015-01-30,2015-01-30,1,2,56.93363,-2.86468,56.93102,56.93624,-2.86535,-2.86401,3.04,6.08,SNPP,0,0,1
3163,2015-01-31,2015-01-31,1,1,53.17981,-0.26229,53.17981,53.17981,-0.26229,-0.26229,0.47,0.47,SNPP,0,1,1
3164,2015-02-02,2015-02-02,1,1,54.13647,-1.68864,54.13647,54.13647,-1.68864,-1.68864,4.19,4.19,SNPP,0,0,1
3165,2015-02-03,2015-02-03,1,1,54.1081,-1.69169,54.1081,54.1081,-1.69169,-1.69169,1.34,1.34,SNPP,0,0,1
3166,2015-02-03,2015-02-03,1,1,54.1214,-1.69888,54.1214,54.1214,-1.69888,-1.69888,12.11,12.11,SNPP,0,0,1
3167,2015-02-03,2015-02-03,1,1,54.16462,-1.72211,54.16462,54.16462,-1.72211,-1.72211,2.21,2.21,SNPP,0,0,1
3168,2015-02-04,2015-02-04,1,1,54.2308,-1.60759,54.2308,54.2308,-1.60759,-1.60759,3.15,3.15,SNPP,0,0,1
3169,2015-02-04,2015-02-04,1,1,54.70078,-4.38499,54.70078,54.70078,-4.38499,-4.38499,2.22,2.22,SNPP,0,0,1
3170,2015-02-06,2015-02-06,1,1,53.30674,-4.68675,53.30674,53.30674,-4.68675,-4.68675,3.82,3.82,SNPP,0,0,1
3171,2015-02-08,2015-02-08,1,1,55.8859,-2.58314,55.8859,55.8859,-2.58314,-2.58314,10.09,10.09,SNPP,0,0,1
3172,2015-02-08,2015-02-08,1,1,51.24134,-1.87489,51.24134,51.24134,-1.87489,-1.87489,7.25,7.25,SNPP,0,0,1
3173,2015-02-09,2015-02-09,1,1,51.78851,0.24593,51.78851,51.78851,0.24593,0.24593,2.97,2.97,SNPP,0,0,1
3174,2015-02-09,2015-02-09,1,1,54.13123,-1.70801,54.13123,54.13123,-1.70801,-1.70801,3.55,3.55,SNPP,0,0,1
3175,2015-02-09,2015-02-09,1,1,54.15475,-1.78823,54.15475,54.15475,-1.78823,-1.78823,5.62,5.62,SNPP,0,0,1
3176,2015-02-09,2015-02-10,2,2,54.16252,-1.74902,54.16067,54.16438,-1.75575,-1.7423,7.91,11.83,SNPP,0,0,2
3177,2015-02-09,2015-02-10,2,3,54.19426,-1.78549,54.19104,54.19665,-1.78905,-1.78184,5.1,12.49,SNPP,0,0,2
3178,2015-02-09,2015-02-09,1,1,54.33155,-1.98214,54.33155,54.33155,-1.98214,-1.98214,5.72,5.72,SNPP,0,0,1
3179,2015-02-09,2015-02-09,1,1,54.38443,-0.60805,54.38443,54.38443,-0.60805,-0.60805,4.53,4.53,SNPP,0,0,1
3180,2015-02-09,2015-02-09,1,2,56.52878,-3.26564,56.52821,56.52934,-3.26653,-3.26475,3.67,5.81,SNPP,0,0,1
3181,2015-02-09,2015-02-09,1,1,51.22851,-3.92254,51.22851,51.22851,-3.92254,-3.92254,4.09,4.09,SNPP,0,0,1
3182,2015-02-09,2015-02-09,1,2,54.01346,-1.96232,54.01338,54.01354,-1.96367,-1.96096,3.55,5.87,SNPP,0,0,1
3183,2015-02-09,2015-02-09,1,1,54.09268,-1.82676,54.09268,54.09268,-1.82676,-1.82676,2.49,2.49,SNPP,0,0,1
3184,2015-02-09,2015-02-09,1,1,54.2444,-1.78467,54.2444,54.2444,-1.78467,-1.78467,2.63,2.63,SNPP,0,0,1
3185,2015-02-09,2015-02-09,1,3,54.49076,-0.83831,54.48997,54.49226,-0.84144,-0.83283,8.15,19.09,SNPP,0,0,1
3186,2015-02-09,2015-02-09,1,2,54.83449,-1.95044,54.83445,54.83453,-1.95147,-1.94941,4.45,7.97,SNPP,0,0,1
3187,2015-02-09,2015-02-09,1,2,55.85034,-2.53998,55.84937,55.85132,-2.54088,-2.53907,7.02,12.92,SNPP,0,0,1
3188,2015-02-10,2015-02-10,1,2,54.40183,-0.8061,54.40063,54.40303,-0.81063,-0.80156,6.03,11.12,SNPP,0,0,1
3189,2015-02-10,2015-02-10,1,1,54.13597,-1.73181,54.13597,54.13597,-1.73181,-1.73181,4.28,4.28,SNPP,0,0,1
3190,2015-02-10,2015-02-10,1,1,55.49876,-2.07125,55.49876,55.49876,-2.07125,-2.07125,4.37,4.37,SNPP,0,0,1
3191,2015-02-10,2015-02-10,1,3,55.54666,-2.08541,55.54364,55.54868,-2.08613,-2.08416,13.81,31.85,SNPP,0,0,1
3192,2015-02-10,2015-02-10,1,1,56.53563,-3.59828,56.53563,56.53563,-3.59828,-3.59828,5.47,5.47,SNPP,0,0,1
3193,2015-02-11,2015-02-11,1,1,56.91206,-2.98046,56.91206,56.91206,-2.98046,-2.98046,5.57,5.57,SNPP,0,0,1
3194,2015-02-11,2015-02-11,1,1,56.9183,-2.89938,56.9183,56.9183,-2.89938,-2.89938,5.56,5.56,SNPP,0,0,1
3195,2015-02-12,2015-02-12,1,1,51.46771,-3.61692,51.46771,51.46771,-3.61692,-3.61692,3.55,3.55,SNPP,0,0,1
3196,2015-02-12,2015-02-12,1,1,56.7901,-3.08956,56.7901,56.7901,-3.08956,-3.08956,4.5,4.5,SNPP,0,0,1
3197,2015-02-18,2015-02-18,1,3,51.78783,-1.54401,51.7868,51.78969,-1.54569,-1.54128,1.84,5.45,SNPP,0,2,1
3198,2015-02-18,2015-02-18,1,1,54.4035,-0.70541,54.4035,54.4035,-0.70541,-0.70541,2.06,2.06,SNPP,0,0,1
3199,2015-02-20,2015-02-21,2,3,55.53741,-1.84382,55.53653,55.53895,-1.84697,-1.83863,30.6,73.69,SNPP,0,0,2
3200,2015-02-20,2015-02-20,1,1,57.36124,-3.77203,57.36124,57.36124,-3.77203,-3.77203,7.9,7.9,SNPP,0,0,1
3201,2015-02-20,2015-02-20,1,1,55.53573,-2.0959,55.53573,55.53573,-2.0959,-2.0959,4.2,4.2,SNPP,0,0,1
3202,2015-02-21,2015-02-21,1,1,51.49301,0.14771,51.49301,51.49301,0.14771,0.14771,5.46,5.46,SNPP,0,1,1
3203,2015-02-21,2015-02-21,1,2,54.33382,-0.92002,54.33335,54.33429,-0.92034,-0.91969,10.3,15.99,SNPP,0,0,1
3204,2015-02-21,2015-02-21,1,1,54.48722,-0.91747,54.48722,54.48722,-0.91747,-0.91747,2.71,2.71,SNPP,0,0,1
3205,2015-02-21,2015-02-21,1,1,54.8154,-1.94305,54.8154,54.8154,-1.94305,-1.94305,6.78,6.78,SNPP,0,0,1
3206,2015-02-21,2015-02-21,1,1,55.54628,-2.15628,55.54628,55.54628,-2.15628,-2.15628,5.53,5.53,SNPP,0,0,1
3207,2015-02-21,2015-02-21,1,1,55.80151,-2.57411,55.80151,55.80151,-2.57411,-2.57411,3.78,3.78,SNPP,0,0,1
3208,2015-02-21,2015-02-21,1,3,55.86083,-2.61931,55.85919,55.86199,-2.62409,-2.61657,28.92,61.78,SNPP,0,0,1
3209,2015-02-21,2015-02-21,1,6,56.87251,-2.77382,56.8709,56.87566,-2.78661,-2.76613,13.36,56.3,SNPP,0,0,1
3210,2015-02-21,2015-02-21,1,1,54.20667,-1.81497,54.20667,54.20667,-1.81497,-1.81497,5.74,5.74,SNPP,0,0,1
3211,2015-02-21,2015-02-21,1,2,54.42646,-1.06933,54.42573,54.42719,-1.07234,-1.06632,7.74,13.34,SNPP,0,0,1
3212,2015-02-21,2015-02-21,1,2,54.44863,-0.90289,54.44831,54.44895,-0.90672,-0.89906,9.94,16.84,SNPP,0,0,1
3213,2015-02-21,2015-02-21,1,1,54.47369,-1.91063,54.47369,54.47369,-1.91063,-1.91063,4.96,4.96,SNPP,0,0,1
3214,2015-02-21,2015-02-21,1,1,54.48693,-0.82634,54.48693,54.48693,-0.82634,-0.82634,3.97,3.97,SNPP,0,0,1
3215,2015-02-21,2015-02-21,1,1,55.5378,-2.12478,55.5378,55.5378,-2.12478,-2.12478,5.77,5.77,SNPP,0,0,1
3216,2015-02-21,2015-02-21,1,1,55.8494,-2.74826,55.8494,55.8494,-2.74826,-2.74826,4.86,4.86,SNPP,0,0,1
3217,2015-02-21,2015-02-21,1,2,56.93398,-2.9052,56.93191,56.93604,-2.91023,-2.90016,7.78,15.56,SNPP,0,0,1
3218,2015-02-21,2015-02-21,1,1,56.93947,-2.84557,56.93947,56.93947,-2.84557,-2.84557,3.67,3.67,SNPP,0,0,1
3219,2015-02-24,2015-02-24,1,1,53.14575,-0.6908,53.14575,53.14575,-0.6908,-0.6908,4.83,4.83,SNPP,0,0,1
3220,2015-02-26,2015-02-26,1,1,52.7121,-0.15412,52.7121,52.7121,-0.15412,-0.15412,0.51,0.51,SNPP,0,1,1
3221,2015-02-27,2015-02-27,1,1,53.37769,-1.65199,53.37769,53.37769,-1.65199,-1.65199,1.85,1.85,SNPP,0,0,1
3222,2015-02-27,2015-02-27,1,1,54.35749,-1.09824,54.35749,54.35749,-1.09824,-1.09824,2.9,2.9,SNPP,0,0,1
3223,2015-02-27,2015-02-27,1,1,54.37047,-0.78719,54.37047,54.37047,-0.78719,-0.78719,1.94,1.94,SNPP,0,0,1
3224,2015-02-27,2015-02-27,1,1,54.37208,-1.0753,54.37208,54.37208,-1.0753,-1.0753,3.34,3.34,SNPP,0,0,1
3225,2015-02-27,2015-02-27,1,1,54.49129,-0.95282,54.49129,54.49129,-0.95282,-0.95282,2.39,2.39,SNPP,0,0,1
3226,2015-02-27,2015-02-27,1,1,54.82073,-1.95445,54.82073,54.82073,-1.95445,-1.95445,1.69,1.69,SNPP,0,0,1
3227,2015-03-01,2015-03-01,1,1,52.47279,-1.45038,52.47279,52.47279,-1.45038,-1.45038,0.5,0.5,SNPP,0,1,1
3228,2015-03-02,2015-03-02,1,1,54.29799,-1.57086,54.29799,54.29799,-1.57086,-1.57086,1.14,1.14,SNPP,0,1,1
3229,2015-03-02,2015-03-02,1,2,56.79069,-2.85475,56.78904,56.79234,-2.85485,-2.85465,4.61,8.29,SNPP,0,0,1
3230,2015-03-02,2015-03-02,1,2,57.10312,-3.15478,57.10124,57.10501,-3.1557,-3.15387,4.5,8.97,SNPP,0,0,1
3231,2015-03-03,2015-03-03,1,1,57.41077,-3.17772,57.41077,57.41077,-3.17772,-3.17772,4.05,4.05,SNPP,0,0,1
3232,2015-03-03,2015-03-04,2,3,51.25381,-1.92734,51.25178,51.25708,-1.93861,-1.92029,10.64,22.15,SNPP,0,0,2
3233,2015-03-04,2015-03-04,1,1,51.75459,-0.88532,51.75459,51.75459,-0.88532,-0.88532,0.29,0.29,SNPP,0,1,1
3234,2015-03-04,2015-03-04,1,1,54.47906,-0.89514,54.47906,54.47906,-0.89514,-0.89514,5.37,5.37,SNPP,0,0,1
3235,2015-03-04,2015-03-04,1,1,50.78711,-2.55897,50.78711,50.78711,-2.55897,-2.55897,11.68,11.68,SNPP,0,0,1
3236,2015-03-04,2015-03-04,1,1,51.27497,-1.92968,51.27497,51.27497,-1.92968,-1.92968,6.83,6.83,SNPP,0,0,1
3237,2015-03-04,2015-03-04,1,1,51.64518,-4.88678,51.64518,51.64518,-4.88678,-4.88678,4.82,4.82,SNPP,0,0,1
3238,2015-03-04,2015-03-04,1,1,52.78496,-4.5315,52.78496,52.78496,-4.5315,-4.5315,3.31,3.31,SNPP,0,0,1
3239,2015-03-04,2015-03-04,1,3,55.33582,-1.89989,55.33405,55.33893,-1.90443,-1.89717,11.6,34.8,SNPP,0,0,1
3240,2015-03-04,2015-03-04,1,1,57.01757,-2.80606,57.01757,57.01757,-2.80606,-2.80606,9.2,9.2,SNPP,0,0,1
3241,2015-03-05,2015-03-05,1,1,52.51365,-2.15723,52.51365,52.51365,-2.15723,-2.15723,1.22,1.22,SNPP,0,1,1
3242,2015-03-05,2015-03-05,1,1,56.94733,-2.90218,56.94733,56.94733,-2.90218,-2.90218,3.53,3.53,SNPP,0,0,1
3243,2015-03-06,2015-03-06,1,3,53.67679,-0.5159,53.67455,53.67803,-0.52081,-0.50892,9.41,17.07,SNPP,0,0,1
3244,2015-03-06,2015-03-06,1,1,51.2503,-1.89374,51.2503,51.2503,-1.89374,-1.89374,4.33,4.33,SNPP,0,0,1
3245,2015-03-06,2015-03-06,1,1,51.63605,-0.55454,51.63605,51.63605,-0.55454,-0.55454,3.56,3.56,SNPP,0,0,1
3246,2015-03-06,2015-03-06,1,1,51.89553,-4.91435,51.89553,51.89553,-4.91435,-4.91435,2.37,2.37,SNPP,0,0,1
3247,2015-03-06,2015-03-06,1,1,53.38602,-2.08283,53.38602,53.38602,-2.08283,-2.08283,2.32,2.32,SNPP,0,0,1
3248,2015-03-06,2015-03-06,1,1,53.42287,-1.92883,53.42287,53.42287,-1.92883,-1.92883,1.71,1.71,SNPP,0,0,1
3249,2015-03-06,2015-03-06,1,1,53.80593,-2.39044,53.80593,53.80593,-2.39044,-2.39044,3.48,3.48,SNPP,0,0,1
3250,2015-03-06,2015-03-06,1,1,54.37709,-1.97764,54.37709,54.37709,-1.97764,-1.97764,2.71,2.71,SNPP,0,0,1
3251,2015-03-07,2015-03-07,1,1,51.02514,-2.63207,51.02514,51.02514,-2.63207,-2.63207,2.51,2.51,SNPP,0,0,1
3252,2015-03-07,2015-03-07,1,1,51.99362,-0.57734,51.99362,51.99362,-0.57734,-0.57734,2.79,2.79,SNPP,0,0,1
3253,2015-03-08,2015-03-08,1,1,53.30771,-2.06243,53.30771,53.30771,-2.06243,-2.06243,0.67,0.67,SNPP,0,1,1
3254,2015-03-08,2015-03-08,1,1,54.78073,-1.94225,54.78073,54.78073,-1.94225,-1.94225,5.52,5.52,SNPP,0,0,1
3255,2015-03-09,2015-03-09,1,1,53.63311,-1.92535,53.63311,53.63311,-1.92535,-1.92535,1.02,1.02,SNPP,0,1,1
3256,2015-03-09,2015-03-09,1,1,53.92634,-2.27048,53.92634,53.92634,-2.27048,-2.27048,0.71,0.71,SNPP,0,1,1
3257,2015-03-10,2015-03-10,1,2,54.32802,-1.06966,54.32723,54.3288,-1.07167,-1.06764,4.33,6.83,SNPP,0,0,1
3258,2015-03-10,2015-03-10,1,2,54.38192,-0.87804,54.37967,54.38416,-0.88065,-0.87543,4.26,7.5,SNPP,0,0,1
3259,2015-03-10,2015-03-10,1,3,54.4038,-0.92728,54.39723,54.40881,-0.93049,-0.9213,2.36,6.69,SNPP,0,0,1
3260,2015-03-10,2015-03-10,1,2,54.4107,-1.01857,54.40757,54.41384,-1.02058,-1.01656,2.38,4.65,SNPP,0,0,1
3261,2015-03-10,2015-03-10,1,1,54.40868,-0.88147,54.40868,54.40868,-0.88147,-0.88147,4.21,4.21,SNPP,0,0,1
3262,2015-03-10,2015-03-10,1,4,54.61366,-1.92025,54.61151,54.61531,-1.92748,-1.91143,8.23,23.48,SNPP,0,0,1
3263,2015-03-10,2015-03-10,1,1,55.53898,-2.07133,55.53898,55.53898,-2.07133,-2.07133,3.9,3.9,SNPP,0,0,1
3264,2015-03-10,2015-03-10,1,1,56.98557,-3.03831,56.98557,56.98557,-3.03831,-3.03831,3.05,3.05,SNPP,0,0,1
3265,2015-03-10,2015-03-10,1,1,53.43663,-1.65308,53.43663,53.43663,-1.65308,-1.65308,4.35,4.35,SNPP,0,0,1
3266,2015-03-10,2015-03-10,1,2,54.36038,-1.06981,54.36001,54.36074,-1.07423,-1.06538,6.45,12.9,SNPP,0,0,1
3267,2015-03-10,2015-03-10,1,1,54.36635,-0.9977,54.36635,54.36635,-0.9977,-0.9977,1.4,1.4,SNPP,0,0,1
3268,2015-03-10,2015-03-10,1,1,54.39006,-0.60146,54.39006,54.39006,-0.60146,-0.60146,4.95,4.95,SNPP,0,0,1
3269,2015-03-10,2015-03-10,1,1,54.40693,-1.04989,54.40693,54.40693,-1.04989,-1.04989,2.79,2.79,SNPP,0,0,1
3270,2015-03-10,2015-03-10,1,2,54.43831,-1.0657,54.43823,54.43839,-1.06606,-1.06534,22.76,41.57,SNPP,0,0,1
3271,2015-03-10,2015-03-10,1,1,54.47327,-0.98886,54.47327,54.47327,-0.98886,-0.98886,2.02,2.02,SNPP,0,0,1
3272,2015-03-10,2015-03-10,1,4,56.93748,-2.94568,56.93604,56.94057,-2.9494,-2.94159,10.54,25.47,SNPP,0,0,1
3273,2015-03-10,2015-03-10,1,2,56.95348,-2.84581,56.95341,56.95354,-2.8463,-2.84532,5.01,7.76,SNPP,0,0,1
3274,2015-03-14,2015-03-14,1,1,55.04116,-7.25631,55.04116,55.04116,-7.25631,-7.25631,0.65,0.65,SNPP,0,1,1
3275,2015-03-14,2015-03-14,1,1,57.40674,-3.84521,57.40674,57.40674,-3.84521,-3.84521,3.23,3.23,SNPP,0,0,1
3276,2015-03-14,2015-03-14,1,1,57.35761,-3.67702,57.35761,57.35761,-3.67702,-3.67702,3.22,3.22,SNPP,0,0,1
3277,2015-03-14,2015-03-14,1,1,57.9967,-4.09542,57.9967,57.9967,-4.09542,-4.09542,4.8,4.8,SNPP,0,0,1
3278,2015-03-14,2015-03-14,1,1,58.38435,-6.20672,58.38435,58.38435,-6.20672,-6.20672,8.06,8.06,SNPP,0,0,1
3279,2015-03-15,2015-03-15,1,3,54.21856,-1.33812,54.21726,54.22113,-1.33868,-1.33761,4.46,10.15,SNPP,0,3,1
3280,2015-03-15,2015-03-15,1,1,56.83458,-2.78243,56.83458,56.83458,-2.78243,-2.78243,3.85,3.85,SNPP,0,0,1
3281,2015-03-15,2015-03-15,1,1,57.26843,-3.46647,57.26843,57.26843,-3.46647,-3.46647,2.9,2.9,SNPP,0,0,1
3282,2015-03-17,2015-03-17,1,4,57.96878,-6.47306,57.96553,57.97206,-6.47974,-6.46934,4.92,12.3,SNPP,0,0,1
3283,2015-03-17,2015-03-17,1,1,50.89538,-1.45577,50.89538,50.89538,-1.45577,-1.45577,1.68,1.68,SNPP,0,0,1
3284,2015-03-17,2015-03-17,1,1,50.91197,-1.03424,50.91197,50.91197,-1.03424,-1.03424,4.0,4.0,SNPP,0,0,1
3285,2015-03-17,2015-03-17,1,1,51.31228,1.18964,51.31228,51.31228,1.18964,1.18964,1.5,1.5,SNPP,0,0,1
3286,2015-03-17,2015-03-17,1,2,56.98941,-7.42217,56.98774,56.99108,-7.42323,-7.42111,4.84,7.57,SNPP,0,0,1
3287,2015-03-17,2015-03-17,1,3,57.39176,-6.69079,57.38876,57.39447,-6.69182,-6.68927,4.52,10.87,SNPP,0,0,1
3288,2015-03-18,2015-03-18,1,1,50.16228,-5.60126,50.16228,50.16228,-5.60126,-5.60126,3.89,3.89,SNPP,0,0,1
3289,2015-03-18,2015-03-18,1,4,50.41556,-3.93416,50.41352,50.41988,-3.93739,-3.9294,3.18,12.37,SNPP,0,0,1
3290,2015-03-18,2015-03-18,1,1,50.92398,-3.62024,50.92398,50.92398,-3.62024,-3.62024,4.98,4.98,SNPP,0,0,1
3291,2015-03-18,2015-03-18,1,1,51.76849,-0.07578,51.76849,51.76849,-0.07578,-0.07578,2.11,2.11,SNPP,0,0,1
3292,2015-03-18,2015-03-18,1,1,52.95443,-1.06168,52.95443,52.95443,-1.06168,-1.06168,1.26,1.26,SNPP,0,0,1
3293,2015-03-18,2015-03-18,1,1,53.06518,-2.29317,53.06518,53.06518,-2.29317,-2.29317,1.63,1.63,SNPP,0,0,1
3294,2015-03-18,2015-03-18,1,1,53.38652,-1.68734,53.38652,53.38652,-1.68734,-1.68734,3.44,3.44,SNPP,0,0,1
3295,2015-03-18,2015-03-18,1,2,57.36334,-6.44724,57.3599,57.36679,-6.45353,-6.44096,3.36,6.66,SNPP,0,0,1
3296,2015-03-18,2015-03-18,1,2,53.30675,-4.45881,53.30589,53.30761,-4.46008,-4.45755,7.12,13.16,SNPP,0,0,1
3297,2015-03-18,2015-03-18,1,1,55.05323,-4.91743,55.05323,55.05323,-4.91743,-4.91743,3.36,3.36,SNPP,0,0,1
3298,2015-03-18,2015-03-18,1,1,55.19232,-4.77277,55.19232,55.19232,-4.77277,-4.77277,2.95,2.95,SNPP,0,0,1
3299,2015-03-18,2015-03-18,1,1,55.98326,-4.55323,55.98326,55.98326,-4.55323,-4.55323,4.72,4.72,SNPP,0,0,1
3300,2015-03-19,2015-03-19,1,4,53.38097,-0.99986,53.37891,53.38304,-1.00341,-0.99631,1.4,4.32,SNPP,0,4,1
3301,2015-03-19,2015-03-19,1,2,50.57022,-3.84312,50.56958,50.57085,-3.84534,-3.84089,5.11,8.11,SNPP,0,0,1
3302,2015-03-19,2015-03-19,1,2,51.06758,-3.69256,51.06739,51.06777,-3.69559,-3.68954,16.31,29.53,SNPP,0,0,1
3303,2015-03-19,2015-03-19,1,1,54.02197,-2.6702,54.02197,54.02197,-2.6702,-2.6702,2.42,2.42,SNPP,0,0,1
3304,2015-03-19,2015-03-19,1,1,54.052,-2.43946,54.052,54.052,-2.43946,-2.43946,3.75,3.75,SNPP,0,0,1
3305,2015-03-19,2015-03-19,1,2,54.12921,-1.97406,54.1263,54.13212,-1.97687,-1.97125,3.05,4.59,SNPP,0,0,1
3306,2015-03-19,2015-03-19,1,1,54.35316,-1.9764,54.35316,54.35316,-1.9764,-1.9764,2.75,2.75,SNPP,0,0,1
3307,2015-03-19,2015-03-19,1,2,54.48377,-0.8904,54.48287,54.48468,-0.89236,-0.88843,4.81,9.37,SNPP,0,0,1
3308,2015-03-19,2015-03-19,1,1,54.68931,-1.89011,54.68931,54.68931,-1.89011,-1.89011,2.96,2.96,SNPP,0,0,1
3309,2015-03-19,2015-03-19,1,1,50.55935,-3.92773,50.55935,50.55935,-3.92773,-3.92773,3.78,3.78,SNPP,0,0,1
3310,2015-03-19,2015-03-19,1,1,51.18475,-3.46422,51.18475,51.18475,-3.46422,-3.46422,4.53,4.53,SNPP,0,0,1
3311,2015-03-19,2015-03-19,1,1,51.61318,-3.38807,51.61318,51.61318,-3.38807,-3.38807,3.8,3.8,SNPP,0,0,1
3312,2015-03-19,2015-03-19,1,1,52.07986,-4.63157,52.07986,52.07986,-4.63157,-4.63157,2.4,2.4,SNPP,0,0,1
3313,2015-03-19,2015-03-19,1,2,54.02884,-1.88475,54.02794,54.02975,-1.88634,-1.88316,2.44,4.69,SNPP,0,0,1
3314,2015-03-19,2015-03-19,1,1,54.10847,-1.75889,54.10847,54.10847,-1.75889,-1.75889,5.35,5.35,SNPP,0,0,1
3315,2015-03-19,2015-03-19,1,1,54.13805,-1.72717,54.13805,54.13805,-1.72717,-1.72717,2.37,2.37,SNPP,0,0,1
3316,2015-03-19,2015-03-19,1,2,54.36814,-0.78924,54.36666,54.36963,-0.7904,-0.78807,4.36,7.7,SNPP,0,0,1
3317,2015-03-19,2015-03-19,1,1,54.38947,-1.24572,54.38947,54.38947,-1.24572,-1.24572,3.06,3.06,SNPP,0,0,1
3318,2015-03-19,2015-03-19,1,1,54.64641,-2.23265,54.64641,54.64641,-2.23265,-2.23265,3.09,3.09,SNPP,0,0,1
3319,2015-03-20,2015-03-20,1,6,50.4471,-3.9828,50.44448,50.45005,-3.98864,-3.9781,7.07,30.06,SNPP,0,0,1
3320,2015-03-20,2015-03-20,1,1,54.05817,-1.77205,54.05817,54.05817,-1.77205,-1.77205,6.02,6.02,SNPP,0,0,1
3321,2015-03-20,2015-03-22,2,2,54.35336,-1.2454,54.34706,54.35967,-1.24689,-1.2439,7.72,9.85,SNPP,0,0,3
3322,2015-03-20,2015-03-20,1,1,54.39339,-2.03786,54.39339,54.39339,-2.03786,-2.03786,1.99,1.99,SNPP,0,0,1
3323,2015-03-20,2015-03-20,1,2,54.45618,-1.92132,54.45522,54.45714,-1.92523,-1.9174,7.2,13.91,SNPP,0,0,1
3324,2015-03-20,2015-03-20,1,1,54.78568,-1.917,54.78568,54.78568,-1.917,-1.917,2.96,2.96,SNPP,0,0,1
3325,2015-03-20,2015-03-20,1,1,55.85681,-2.55612,55.85681,55.85681,-2.55612,-2.55612,8.57,8.57,SNPP,0,0,1
3326,2015-03-20,2015-03-20,1,1,50.04593,-5.15154,50.04593,50.04593,-5.15154,-5.15154,2.6,2.6,SNPP,0,0,1
3327,2015-03-20,2015-03-20,1,1,50.54752,-3.85982,50.54752,50.54752,-3.85982,-3.85982,3.71,3.71,SNPP,0,0,1
3328,2015-03-20,2015-03-20,1,2,50.8582,-1.69251,50.85709,50.85931,-1.69351,-1.69151,4.28,7.09,SNPP,0,0,1
3329,2015-03-20,2015-03-20,1,1,51.14386,-3.21615,51.14386,51.14386,-3.21615,-3.21615,9.7,9.7,SNPP,0,0,1
3330,2015-03-20,2015-03-20,1,4,51.25858,-1.87572,51.25396,51.26344,-1.88049,-1.86862,8.21,24.78,SNPP,0,0,1
3331,2015-03-20,2015-03-20,1,1,51.20412,-3.73268,51.20412,51.20412,-3.73268,-3.73268,7.55,7.55,SNPP,0,0,1
3332,2015-03-20,2015-03-20,1,1,51.54323,-1.30891,51.54323,51.54323,-1.30891,-1.30891,1.74,1.74,SNPP,0,0,1
3333,2015-03-20,2015-03-20,1,1,52.08754,-3.86746,52.08754,52.08754,-3.86746,-3.86746,6.17,6.17,SNPP,0,0,1
3334,2015-03-20,2015-03-20,1,1,52.11179,-3.30176,52.11179,52.11179,-3.30176,-3.30176,2.37,2.37,SNPP,0,0,1
3335,2015-03-20,2015-03-20,1,1,54.00203,-1.77424,54.00203,54.00203,-1.77424,-1.77424,2.39,2.39,SNPP,0,0,1
3336,2015-03-20,2015-03-20,1,2,54.4373,-1.91697,54.4368,54.43781,-1.91718,-1.91676,3.89,6.54,SNPP,0,0,1
3337,2015-03-20,2015-03-20,1,1,55.21909,-1.94322,55.21909,55.21909,-1.94322,-1.94322,5.65,5.65,SNPP,0,0,1
3338,2015-03-21,2015-03-21,1,4,51.94075,-4.87091,51.93941,51.94218,-4.8739,-4.86826,9.08,23.21,SNPP,0,0,1
3339,2015-03-21,2015-03-21,1,2,50.11197,-5.65021,50.11034,50.1136,-5.65081,-5.64961,6.18,9.34,SNPP,0,0,1
3340,2015-03-21,2015-03-21,1,1,50.63888,-3.8724,50.63888,50.63888,-3.8724,-3.8724,2.6,2.6,SNPP,0,0,1
3341,2015-03-21,2015-03-21,1,1,53.61221,-1.94191,53.61221,53.61221,-1.94191,-1.94191,5.82,5.82,SNPP,0,0,1
3342,2015-03-21,2015-03-21,1,1,54.03614,-2.5746,54.03614,54.03614,-2.5746,-2.5746,3.54,3.54,SNPP,0,0,1
3343,2015-03-21,2015-03-21,1,1,54.91138,-4.77662,54.91138,54.91138,-4.77662,-4.77662,9.14,9.14,SNPP,0,0,1
3344,2015-03-21,2015-03-21,1,2,55.86552,-2.6171,55.86512,55.86592,-2.62094,-2.61327,6.14,12.28,SNPP,0,0,1
3345,2015-03-21,2015-03-21,1,1,56.57852,-2.96097,56.57852,56.57852,-2.96097,-2.96097,3.49,3.49,SNPP,0,0,1
3346,2015-03-21,2015-03-21,1,1,56.59375,-3.91788,56.59375,56.59375,-3.91788,-3.91788,3.71,3.71,SNPP,0,0,1
3347,2015-03-22,2015-03-22,1,1,53.55106,-2.59774,53.55106,53.55106,-2.59774,-2.59774,0.53,0.53,SNPP,0,1,1
3348,2015-03-22,2015-03-22,1,1,50.99653,-3.62603,50.99653,50.99653,-3.62603,-3.62603,4.39,4.39,SNPP,0,0,1
3349,2015-03-22,2015-03-22,1,1,51.1944,-2.41078,51.1944,51.1944,-2.41078,-2.41078,2.35,2.35,SNPP,0,0,1
3350,2015-03-22,2015-03-22,1,1,51.43737,-3.37683,51.43737,51.43737,-3.37683,-3.37683,2.46,2.46,SNPP,0,0,1
